日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/12/12,霧峰測站,SO2,2.9,2.4,2.2,2.2,2.2,2.6,2.8,2.9,3.1,3,3,3.1,3.1,3.2,2.8,#,2.9,3.3,3.6,3.4,3.1,3.1,2.6,1.9
2018/12/13,霧峰測站,SO2,1.9,1.7,1.9,1.7,2,1.8,2.2,2.1,2.2,2.5,3.7,2.9,2.8,2.2,2.2,2.1,2.4,2.2,2.3,2.6,2.3,2.5,2.4,3.1
2018/12/14,霧峰測站,SO2,2.8,2.7,2.6,2.6,2.5,2.3,2.6,2.9,2.9,3,3.9,3.2,2.8,2.8,2.7,2.6,2.6,2.4,3,2.9,2.7,3.1,3,2.7
2018/12/15,霧峰測站,SO2,2.4,2.1,2.1,1.9,2,2.2,2.1,2.4,2.7,2.5,2.8,3.1,3.5,3.2,3.3,2.9,2.7,2.8,2.6,2.5,2.4,2.4,2.6,2.5
2018/12/16,霧峰測站,SO2,2.5,2.3,2.4,2.3,2.9,2.4,2.4,2.8,3.2,3.1,3.7,3.4,3.4,2.7,2.5,2.4,2.3,2.4,2.6,2.6,2.5,2.4,2.2,2.1
2018/12/17,霧峰測站,SO2,1.7,1.9,2.1,2.1,1.9,1.8,2,1.8,2.1,2.4,2.5,2.3,2.6,2.3,2.2,2.3,2.8,2.7,2.5,2.7,2.5,2.4,2.1,2.2
2018/12/18,霧峰測站,SO2,2,1.9,1.8,1.8,1.8,1.9,1.9,2.2,2.4,2.7,3.7,3.6,3.1,2.8,2.7,3,2.8,2.8,2.5,2.4,2.4,2.2,2.3,3
2018/12/19,霧峰測站,SO2,3,2.8,2.8,2.9,3,2.8,2.9,3.2,3.3,3.7,4.2,4,3.9,3.7,3.4,3.8,4,3.7,3.1,3,3.1,3.2,3.2,3.5
2018/12/20,霧峰測站,SO2,3.4,3.3,3.4,3,3.4,3.2,3.5,3.4,9.4,#,3.8,3.7,3.4,3.2,3.3,4,4.2,4.3,4.2,4.2,3.7,3.8,3.5,2
2018/12/21,霧峰測站,SO2,2,1.9,1.9,1.9,1.7,1.8,1.9,2.2,2.5,3.4,3.5,3.6,3.6,3.5,2.3,2.2,2.2,1.7,2,2.3,2.3,2.4,2.3,2.6
2018/12/22,霧峰測站,SO2,2.5,2.2,2.2,2.1,2.2,2.1,2.2,2.5,2.5,3.2,3.5,3.5,3.6,3.3,2.9,3,3.2,2.6,2.3,2.5,2.4,2.4,2.2,2.5
2018/12/23,霧峰測站,SO2,2.4,2.6,2.5,2.6,2.7,2.9,2.8,2.9,3,3,3.1,3,3.1,2.6,2.5,2.5,2.8,2.5,2.8,2.5,2.2,2.5,2.2,1.6
2018/12/24,霧峰測站,SO2,1.4,1.3,1.2,1.3,1,1.1,1.2,1.3,#,1.4,1.5,1.6,1.4,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.5,2.1,2.5
2018/12/25,霧峰測站,SO2,2.6,2.5,2.4,2.7,2.3,2.6,2.9,3.2,3.7,3.7,4.3,3.6,3.9,2.9,2.5,2.5,2.7,2.7,2.7,2.8,2.5,2.4,2.7,2.5
2018/12/26,霧峰測站,SO2,2.4,2.5,2.4,2.4,2.4,2.2,2.2,2.6,2.5,2.5,2.7,3.1,2.7,2.4,2.3,2.4,2.4,2.5,2.6,2.3,2.6,2.7,2.4,2.3
2018/12/27,霧峰測站,SO2,2.4,2.3,2.4,2.6,2.2,2.1,2.2,2.3,2.4,2.2,2.2,#,2.3,2.1,2.1,2.4,2.2,2.1,2.2,2.2,2.3,2.1,2.5,2.1
2018/12/28,霧峰測站,SO2,2.1,2.1,2.1,2,2.1,2.2,2.2,2.1,2.1,2.4,2.3,2.7,2.6,2.2,2.2,2.4,2.2,2.3,2.3,2.2,2.4,2.3,2.1,1.4
2018/12/29,霧峰測站,SO2,1.2,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.6,1.5,1.4,1.5,1.3,1.3,1.5,1.6,1.4,1.4,1.4,1.4,1.4,1.5,2.1
2018/12/30,霧峰測站,SO2,2.1,2,2.1,1.9,2.1,2.1,2.1,2.2,2.3,2.4,2.4,2.6,2.6,2.5,2.6,2.5,2.5,2.5,2.9,2.5,2.6,2.5,2.7,2
2018/12/31,霧峰測站,SO2,1.9,1.9,2.1,1.8,2,2.2,2,2,2.1,2.3,2.3,2.1,2.2,2,2.1,1.9,2,2.1,2.1,2.1,2.1,2.2,1.6,1.9
