日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/12/11,太平測站,NO2,14.7,12.4,10.1,9.7,7.8,6.7,7.1,9.8,15.7,14.7,15.1,16.1,13.3,12.4,14.4,15.5,17.7,19.4,20.3,19.2,15.2,13.7,9.8,6.5
2018/12/12,太平測站,NO2,6.2,6.2,4.3,3.6,3.2,2.1,2,5.2,12.7,8.5,7.7,12.2,11.1,9.9,9,11.4,17.6,23.8,23.3,15.8,10.9,10.5,7.4,6.3
2018/12/13,太平測站,NO2,5.5,5.4,6.3,4.6,4.4,5.7,6.2,8.6,18.3,21.1,20.8,22.2,18.2,10.9,13.6,16.7,20.2,21.4,21,21.2,20.1,18.6,18.9,17.8
2018/12/14,太平測站,NO2,14.7,12.4,12.6,14.4,13.4,10.5,12.9,15.3,17.6,25,#,22.7,14.7,10.8,12.1,15.4,19.1,22.2,27.1,27.1,18.1,18.8,17.6,17.5
2018/12/15,太平測站,NO2,16.7,15.8,13.4,11.8,13.5,16.3,13.8,12.6,19.5,30.1,33.3,21.9,14.8,9.9,10.2,10.4,12.7,20.8,24.7,23.4,19.1,14.7,7.7,10
2018/12/16,太平測站,NO2,10.8,12.9,11.1,11.5,11.6,11.1,9.2,11.3,21.4,26.8,19.3,12,7.9,6.2,8,9.2,10.2,11.1,12.5,14.1,12.2,10.7,7.6,7.6
2018/12/17,太平測站,NO2,6.7,7.8,7.3,6.3,4.4,5.6,5.7,12.1,14.3,7.4,9.2,12,9,8.8,11.3,14.1,17.2,20.9,25.8,20.9,18.6,13.7,3.7,1.6
2018/12/18,太平測站,NO2,3.5,4.7,4.2,2.7,2.5,2.6,4.6,10.1,19.6,27.9,37.1,29.2,29,19.7,14.7,16.1,20.2,28.3,31.9,19.7,13.7,15.3,13.4,7.7
2018/12/19,太平測站,NO2,5.6,5.7,5.5,4,4.5,4.2,5.2,11.3,21.7,26.7,13.3,10.8,8.1,7.9,7.9,9.7,13.8,25.5,28.7,15.9,11.7,9.5,5.7,3.2
2018/12/20,太平測站,NO2,4.5,4.2,3.7,2.1,2.4,3.3,6,16.4,18.4,31.5,31.2,#,9.3,8,6.4,9.8,17.5,19,22.5,24.2,14,11.2,8.4,10.3
2018/12/21,太平測站,NO2,7.7,8,6,4.9,5.6,5.2,6.8,12.9,25.2,29,28.5,18.1,12.9,12,10.8,13.4,17.5,20.8,20.3,20.1,15.9,16.8,21.5,14
2018/12/22,太平測站,NO2,11.5,10.5,8.4,5.8,3.8,2.3,3.4,8.3,11.9,13.2,14.8,17.3,13.6,11.5,10.4,12.8,18.4,23,28.6,30.6,28.7,24.5,21.3,18.4
2018/12/23,太平測站,NO2,17.8,16,15,14.2,11.2,8.8,9.2,9.5,13.3,16.3,14.6,11.9,9.6,9.6,11.3,15.4,16,15.2,12.9,17.4,14.1,11.6,9.9,5.9
2018/12/24,太平測站,NO2,3.7,2.9,2.2,2.4,0.7,2,4.7,10.5,8.9,#,11,16.7,12.2,11.4,12.4,15.1,17,22.7,29,29,27.1,24.7,24.8,22
2018/12/25,太平測站,NO2,21.4,25.1,25,23,18.4,19.2,19.5,18,21.5,30.6,31.6,26.8,19.8,14.7,14.3,17.8,20.5,22.8,23.6,20.5,18.9,17.3,14.9,13.2
2018/12/26,太平測站,NO2,11,9.5,8.8,7.9,6.6,8.6,11.8,16.1,17.2,17.5,17.8,18.2,16.3,17.3,18.1,20.5,20.8,20.1,22.7,21.1,19,15.2,13.9,12.3
2018/12/27,太平測站,NO2,9,7,5.9,5.5,4.9,4.4,6.7,13.5,11.8,6.8,5.9,9,9.3,9,9.3,10.3,12.4,15.2,10.1,5.4,8.4,9.7,7.3,4.4
2018/12/28,太平測站,NO2,2.3,2.5,1.4,1.3,1.2,1.3,1.9,3.6,4.7,5.9,10.3,11.1,10.5,9,10.2,11,12.5,16.4,15.5,13.5,11.9,11.4,7.3,3.8
2018/12/29,太平測站,NO2,2.8,2.2,2.2,1.8,1.3,2.2,2.3,2.5,4.6,5.9,9.5,9.4,9.3,8.6,10.2,11.6,11.2,13.5,13.1,9.2,5.3,3.8,6,6.5
2018/12/30,太平測站,NO2,5.5,4.7,3.8,4.6,4.5,6.1,7.1,9.4,15.8,15.5,15.1,14.9,9.7,6.8,5.4,6.4,8.1,13.4,18.6,21.5,22,19.7,17.7,15.2
2018/12/31,太平測站,NO2,10.6,6.3,4.5,4.3,3.6,3.6,3.3,8.6,13.9,13.4,11.1,13,10.9,10.2,10.6,11.6,14.5,17.8,16.7,21.7,20.7,16.3,13.5,13.7
