日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/12/14,大甲測站,SO2,2.4,3,3.1,2.8,2.2,2.4,3,4.1,2.8,3.3,2.9,2.6,2.6,2.3,2.1,2.2,2.4,2.9,2.9,2.9,3.3,3.1,2.7,3.3
2018/12/15,大甲測站,SO2,3.3,4,2.8,3,2.8,2.4,2.3,3.9,4.1,3.1,2.6,2.4,2.1,1.9,2.1,1.9,1.9,2.3,2.1,2.2,3.4,3.7,3.6,5.1
2018/12/16,大甲測站,SO2,4.2,3.6,3.7,3.2,2.9,2.5,2.3,2.4,2.5,1.8,2.3,1.5,1.6,1.2,1.3,1,1.4,1.3,1.7,1.3,1.5,1.7,1.9,2.5
2018/12/17,大甲測站,SO2,2.4,2.1,2.1,2.1,1.5,1.6,1.9,3.2,4.4,3.6,3.6,2.9,#,3.3,3.2,3.3,3.5,3.8,3.6,3.7,3.3,2.5,1.8,1.5
2018/12/18,大甲測站,SO2,2.1,2.6,2.1,2,2,2,2,2.5,3.8,3.6,3.4,3.3,3.7,3.3,3.3,3.3,3.1,3.3,4.4,5,5.4,5.2,5.2,4.2
2018/12/19,大甲測站,SO2,4.1,2.4,5.3,4,3.1,3.2,2.5,3,3.9,3.7,4.1,3.4,5.4,6.8,7.4,7.9,4.9,3.6,4,3.6,3.9,3.5,4.8,3.2
2018/12/20,大甲測站,SO2,3.4,2.6,2,1.6,0.9,0.5,0.5,1.8,3.6,2.1,1.8,5.5,6,3.1,1.7,1.3,2.1,2.2,2.6,2.1,2.5,3,3.4,2.8
2018/12/21,大甲測站,SO2,3.8,3.6,3.3,4.4,5.7,4.9,3.7,3.7,4.7,4.9,5.3,3.5,1.7,1.4,1.3,1.2,1.3,1.4,1.8,2.3,2.7,2.4,2.5,2.7
2018/12/22,大甲測站,SO2,2.1,1.9,1.7,1.6,1.7,1.3,1.1,1.5,3.1,2.5,2.2,2,2,2.2,1.6,1.1,1,1.3,1.5,1.4,1.5,1.8,2.3,2.7
2018/12/23,大甲測站,SO2,2.5,3.4,3.2,3.3,3.9,3.9,2.5,2,2,1.6,1.9,2,2.1,2.1,2.1,2.1,1.6,1.7,1.5,1.5,1.5,1.3,1.3,1.3
2018/12/24,大甲測站,SO2,1.4,1.7,1.4,1.7,1.6,1.6,1.5,1.8,2.2,2.1,2.2,2.3,2.2,2.1,2.1,2.3,2.5,2.5,2.5,2.9,3.1,2.7,2.6,2.7
2018/12/25,大甲測站,SO2,3.1,2.9,3.7,4.3,3.7,3.9,4,3.6,4.1,3.6,3.4,2.9,1.6,1.2,1.1,1.1,1.3,1.2,1.2,1.2,1.2,1,1,0.8
2018/12/26,大甲測站,SO2,1.3,0.8,1.3,1.1,1.1,1.3,1.9,1.7,2.3,2,2.1,1.8,1.2,1.1,1.2,1.2,1.5,2.1,1.9,1.8,2.2,1.8,1.7,1.7
2018/12/27,大甲測站,SO2,1.8,1.4,1.6,1.1,1.2,1.1,1.2,1.2,1.7,1.5,1.2,1.2,1.1,1.1,1.2,1.2,1.2,1.4,1.6,1.5,1.3,1.3,1.3,1.2
2018/12/28,大甲測站,SO2,1.5,0.9,1.1,1,1,1.1,1.1,1.8,1.8,1.5,1.4,1.2,1,0.9,1.2,1.3,1,1.1,1.3,1.4,1.2,1,1,1.2
2018/12/29,大甲測站,SO2,1,0.9,1.1,0.7,0.8,0.7,1.2,1.8,1.6,1.1,1,0.8,0.9,0.9,0.9,0.8,1.5,1.4,1.4,0.8,1.1,0.7,0.5,0.6
2018/12/30,大甲測站,SO2,1.1,1.3,1.1,1.2,1.2,1.2,1.3,2.8,2.1,1.6,1.2,1,1.5,1,1.2,1.5,1.5,2.3,2.7,1.9,1.8,1.7,1.7,1.9
2018/12/31,大甲測站,SO2,1.4,1.8,1.5,1.7,1.9,1.4,1.3,2,1.6,1.6,1.4,1.4,1.4,1.2,1.2,1.4,1.3,1.6,1.7,1.5,1.7,1.7,1.6,1.7
