日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/12/17,烏日測站,WS,1.34,2.21,2.6,2.77,2.66,2.61,2.59,2.72,2.72,2.18,2.47,2.86,3.55,3.34,3.26,2.81,2.79,1.89,1.96,2.01,1.88,1.27,0.98,0.31
2018/12/18,烏日測站,WS,0.58,0.04,0.11,0.15,0.02,0.03,0.01,0.02,0.06,0.2,0.95,1.33,0.99,1.06,2.32,2.5,2.11,1.44,0.18,0.89,0.26,0.06,0.02,0.33
2018/12/19,烏日測站,WS,0.02,0.03,0.01,0.01,0.02,0.29,0.01,0.12,1.36,1.68,2.32,3.04,3.13,2.28,1.96,1.97,1.72,0.78,0.16,0.96,0.05,0.02,0.3,0.01
2018/12/20,烏日測站,WS,0.02,0.02,0.02,0.03,0.02,0.01,0.11,0.69,0.66,0.89,0.62,0.59,0.48,0.59,1.05,2.24,2.16,1.11,1.19,0.4,0.47,1.02,0.18,0.03
2018/12/21,烏日測站,WS,0.3,0.03,0.06,0.18,0.03,0.02,0.09,1.01,0.26,0.22,0.79,1.67,1.59,1.96,2.44,2.38,1.39,1.04,0.54,0.04,0.12,0.08,0.01,0.99
2018/12/22,烏日測站,WS,1.35,1.72,0.06,0.02,0.02,0.02,0.01,0.02,0.53,0.9,1.12,1.18,1.31,1.4,1.8,1.83,1.41,1.38,1.13,0.25,0.19,0.53,0.44,0.7
2018/12/23,烏日測站,WS,0.56,0.73,0.74,0.68,0.88,1.02,1.07,0.95,1.27,1.53,1.34,1.13,1.43,2.42,2.03,2.06,2.35,2.07,1.04,0.94,1.22,1.39,1.75,1.44
2018/12/24,烏日測站,WS,2.23,2.67,2.42,2.84,3.2,3.04,2.77,2.2,2,2.42,1.48,2.07,2.11,2.18,2.17,2.67,2.08,1.21,0.93,0.81,0.75,0.66,0.44,0.18
2018/12/25,烏日測站,WS,0.35,0.23,0.02,0.02,0.19,0.44,0.56,0.18,0.26,0.65,1.26,0.88,2.09,2.49,1.94,1.71,2.01,1.38,1.84,1.21,1.06,1.74,1.88,1.71
2018/12/26,烏日測站,WS,1.73,1.75,2.3,1.98,1.93,1.54,1.47,1.83,1.81,1.22,1.18,2.13,2.13,2.05,1.99,1.85,1.91,2.06,1.73,1.54,0.69,1.47,1.22,1.37
2018/12/27,烏日測站,WS,1.98,2.09,2.51,2.96,2.97,3.63,3.58,3.25,2.98,2.96,3.06,3.64,4.26,4.08,4.11,4.39,3.38,3.26,2.67,2.56,2.21,2.68,2.19,2.16
2018/12/28,烏日測站,WS,2.25,2.19,2.78,2.76,2.68,2.48,2.39,2.32,2.19,2.32,2.69,2.86,2.93,3.13,3.21,3.55,2.59,3.22,3.01,2.97,2.62,2.14,2.05,1.9
2018/12/29,烏日測站,WS,2,2.15,2.25,2.56,2.36,2.59,2.7,1.97,2.79,3.04,3.12,2.76,1.9,1.71,2.43,2.91,3.69,3.41,2.8,2.37,1.57,0.29,0.06,0.26
2018/12/30,烏日測站,WS,1.37,1.26,0.54,1.02,0.07,0.02,0.29,0.75,0.48,0.23,0.38,1.1,0.88,0.67,1.62,1.16,0.66,2.15,1.1,1.22,1.27,0.71,1.05,1.57
2018/12/31,烏日測站,WS,1.96,2.83,2.34,1.85,1.77,2.12,1.66,0.91,1.87,2.41,2.34,2.56,2.46,2.42,2.75,2.13,2.32,2.64,1.54,0.2,1.16,0.78,1.15,0.28
